"","Months.closed","F.Mortality","Selectivity","NPV","Label"
"21047",4,0.361,66,3038574.67585424,"4-0.361-66"
"21048",4,0.361,75,3201154.35218421,"4-0.361-75"
"21049",4,0.362,82,3005861.75504749,"4-0.362-82"
"21050",4,0.362,88,2603166.67178006,"4-0.362-88"
"21051",4,0.362,94,2124320.85142089,"4-0.362-94"
"21052",4,0.362,98,1655298.70034222,"4-0.362-98"
"21053",4,0.362,102,1242082.80852748,"4-0.362-102"
"21054",4,0.362,105,902045.208063357,"4-0.362-105"
"21055",4,0.362,108,635034.930837737,"4-0.362-108"
"21056",4,0.362,110,432106.878264431,"4-0.362-110"
"21057",4,0.362,112,281055.605881514,"4-0.362-112"
"21058",4,0.362,113,169466.753655529,"4-0.362-113"
"21059",4,0.362,115,86087.0488761863,"4-0.362-115"
"21060",4,0.362,116,21239.7880131802,"4-0.362-116"
"21061",4,0.363,11,-196378.695077924,"4-0.363-11"
"21062",4,0.363,29,399294.841051288,"4-0.363-29"
"21063",4,0.363,43,1286573.68018968,"4-0.363-43"
"21064",4,0.363,56,2263294.78859205,"4-0.363-56"
"21065",4,0.363,66,3035901.13082197,"4-0.363-66"
"21066",4,0.363,75,3203157.35742443,"4-0.363-75"
"21067",4,0.364,82,3010167.50486339,"4-0.364-82"
"21068",4,0.364,88,2608184.73002516,"4-0.364-88"
"21069",4,0.364,94,2129093.57105423,"4-0.364-94"
"21070",4,0.364,98,1659367.82263089,"4-0.364-98"
"21071",4,0.364,102,1245307.37057987,"4-0.364-102"
"21072",4,0.364,105,904458.829789588,"4-0.364-105"
"21073",4,0.364,108,636747.326617652,"4-0.364-108"
"21074",4,0.364,110,433245.775732565,"4-0.364-110"
"21075",4,0.364,112,281735.887583815,"4-0.364-112"
"21076",4,0.364,113,169775.6296203,"4-0.364-113"
"21077",4,0.364,115,86077.2369559035,"4-0.364-115"
"21078",4,0.364,116,20925.6969115722,"4-0.364-116"
"21079",4,0.365,11,-220719.325341533,"4-0.365-11"
"21080",4,0.365,29,376824.44808428,"4-0.365-29"
"21081",4,0.365,43,1268747.27083504,"4-0.365-43"
"21082",4,0.365,56,2253003.28882713,"4-0.365-56"
"21083",4,0.365,66,3033125.36535656,"4-0.365-66"
"21084",4,0.365,75,3205073.88766785,"4-0.365-75"
"21085",4,0.366,82,3014403.66874889,"4-0.366-82"
"21086",4,0.366,88,2613148.92411256,"4-0.366-88"
"21087",4,0.366,94,2133826.27001818,"4-0.366-94"
"21088",4,0.366,98,1663408.42062896,"4-0.366-98"
"21089",4,0.366,102,1248512.54703247,"4-0.366-102"
"21090",4,0.366,105,906860.108330505,"4-0.366-105"
"21091",4,0.366,108,638452.68589493,"4-0.366-108"
"21092",4,0.366,110,434381.568479009,"4-0.366-110"
"21093",4,0.366,112,282415.927483929,"4-0.366-112"
"21094",4,0.366,113,170086.278552313,"4-0.366-113"
"21095",4,0.366,115,86070.4803837536,"4-0.366-115"
"21096",4,0.366,116,20615.2016253241,"4-0.366-116"
"21097",4,0.367,11,-245106.689636181,"4-0.367-11"
"21098",4,0.367,29,354276.65679308,"4-0.367-29"
"21099",4,0.367,43,1250816.93007328,"4-0.367-43"
"21100",4,0.367,56,2242603.2837761,"4-0.367-56"
"21101",4,0.367,66,3030248.31316336,"4-0.367-66"
"21102",4,0.367,75,3206904.66032414,"4-0.367-75"
"21103",4,0.368,82,3018570.77647374,"4-0.368-82"
"21104",4,0.368,88,2618059.63384588,"4-0.368-88"
"21105",4,0.368,94,2138519.20999335,"4-0.368-94"
"21106",4,0.368,98,1667420.66554343,"4-0.368-98"
"21107",4,0.368,102,1251698.44140397,"4-0.368-102"
"21108",4,0.368,105,909249.097669865,"4-0.368-105"
"21109",4,0.368,108,640151.027332608,"4-0.368-108"
"21110",4,0.368,110,435514.250894712,"4-0.368-110"
"21111",4,0.368,112,283095.704299898,"4-0.368-112"
"21112",4,0.368,113,170398.670187732,"4-0.368-113"
"21113",4,0.368,115,86066.7449398445,"4-0.368-115"
"21114",4,0.368,116,20308.2671263868,"4-0.368-116"
"21115",4,0.369,11,-269539.403529542,"4-0.369-11"
"21116",4,0.369,29,331652.900715171,"4-0.369-29"
"21117",4,0.369,43,1232783.99094279,"4-0.369-43"
"21118",4,0.369,56,2232095.9150822,"4-0.369-56"
"21119",4,0.369,66,3027270.89806769,"4-0.369-66"
"21120",4,0.369,75,3208650.38548117,"4-0.369-75"
"21121",4,0.37,82,3022669.352588,"4-0.37-82"
"21122",4,0.37,88,2622917.23538205,"4-0.37-88"
"21123",4,0.37,94,2143172.65017997,"4-0.37-94"
"21124",4,0.37,98,1671404.72694477,"4-0.37-98"
"21125",4,0.37,102,1254865.15617257,"4-0.37-102"
"21126",4,0.37,105,911625.851159233,"4-0.37-105"
"21127",4,0.37,108,641842.369228801,"4-0.37-108"
"21128",4,0.37,110,436643.81716881,"4-0.37-110"
"21129",4,0.37,112,283775.196636678,"4-0.37-112"
"21130",4,0.37,113,170712.77418903,"4-0.37-113"
"21131",4,0.37,115,86065.9963422238,"4-0.37-115"
"21132",4,0.37,116,20004.8583258507,"4-0.37-116"
"21133",4,0.371,11,-294016.104303259,"4-0.371-11"
"21134",4,0.371,29,308954.594871451,"4-0.371-29"
"21135",4,0.371,43,1214649.77104438,"4-0.371-43"
"21136",4,0.371,56,2221482.31177949,"4-0.371-56"
"21137",4,0.371,66,3024194.03414453,"4-0.371-66"
"21138",4,0.371,75,3210311.76600267,"4-0.371-75"
"21139",4,0.372,82,3026699.91649399,"4-0.372-82"
"21140",4,0.372,88,2627722.1012851,"4-0.372-88"
"21141",4,0.372,94,2147786.84733875,"4-0.372-94"
"21142",4,0.372,98,1675360.77279899,"4-0.372-98"
"21143",4,0.372,102,1258012.79280234,"4-0.372-102"
"21144",4,0.372,105,913990.42154067,"4-0.372-105"
"21145",4,0.372,108,643526.729537248,"4-0.372-108"
"21146",4,0.372,110,437770.261308039,"4-0.372-110"
"21147",4,0.372,112,284454.383005047,"4-0.372-112"
"21148",4,0.372,113,171028.560163727,"4-0.372-113"
"21149",4,0.372,115,86068.2002655859,"4-0.372-115"
"21150",4,0.372,116,19704.9400926533,"4-0.372-116"
"21151",4,0.373,11,-318535.450666399,"4-0.373-11"
"21152",4,0.373,29,286183.136013239,"4-0.373-29"
"21153",4,0.373,43,1196415.57274948,"4-0.373-43"
"21154",4,0.373,56,2210763.59045884,"4-0.373-56"
"21155",4,0.373,66,3021018.6258461,"4-0.373-66"
"21156",4,0.373,75,3211889.49762401,"4-0.373-75"
"21157",4,0.374,82,3030662.98251685,"4-0.374-82"
"21158",4,0.374,88,2632474.60057878,"4-0.374-88"
"21159",4,0.374,94,2152362.05583088,"4-0.374-94"
"21160",4,0.374,98,1679288.96949888,"4-0.374-98"
"21161",4,0.374,102,1261141.45176869,"4-0.374-102"
"21162",4,0.374,105,916342.860968585,"4-0.374-105"
"21163",4,0.374,108,645204.125887043,"4-0.374-108"
"21164",4,0.374,110,438893.577155346,"4-0.374-110"
"21165",4,0.374,112,285133.241839716,"4-0.374-112"
"21166",4,0.374,113,171345.997682335,"4-0.374-113"
"21167",4,0.374,115,86073.3223591826,"4-0.374-115"
"21168",4,0.374,116,19408.4772714863,"4-0.374-116"
"21169",4,0.375,11,-343096.122473682,"4-0.375-11"
"21170",4,0.375,29,263339.902865039,"4-0.375-29"
"21171",4,0.375,43,1178082.68340496,"4-0.375-43"
"21172",4,0.375,56,2199940.8554312,"4-0.375-56"
"21173",4,0.375,66,3017745.5681273,"4-0.375-66"
"21174",4,0.375,75,3213384.26904636,"4-0.375-75"
"21175",4,0.376,82,3034559.05997372,"4-0.376-82"
"21176",4,0.376,88,2637175.09879797,"4-0.376-88"
"21177",4,0.376,94,2156898.52765687,"4-0.376-94"
"21178",4,0.376,98,1683189.48189435,"4-0.376-98"
"21179",4,0.376,102,1264251.232583,"4-0.376-102"
"21180",4,0.376,105,918683.221030793,"4-0.376-105"
"21181",4,0.376,108,646874.575601592,"4-0.376-108"
"21182",4,0.376,110,440013.758407729,"4-0.376-110"
"21183",4,0.376,112,285811.75151667,"4-0.376-112"
"21184",4,0.376,113,171665.056295526,"4-0.376-113"
"21185",4,0.376,115,86081.3282639588,"4-0.376-115"
"21186",4,0.376,116,19115.43469993,"4-0.376-116"
"21187",4,0.377,11,-367696.820448401,"4-0.377-11"
"21188",4,0.377,29,240426.256363089,"4-0.377-29"
"21189",4,0.377,43,1159652.37553453,"4-0.377-43"
"21190",4,0.377,56,2189015.19888824,"4-0.377-56"
"21191",4,0.377,66,3014375.74656901,"4-0.377-66"
"21192",4,0.377,75,3214796.76202921,"4-0.377-75"
"21193",4,0.378,82,3038388.65324163,"4-0.378-82"
"21194",4,0.378,88,2641823.95803905,"4-0.378-88"
"21195",4,0.378,94,2161396.51249453,"4-0.378-94"
"21196",4,0.378,98,1687062.47332184,"4-0.378-98"
"21197",4,0.378,102,1267342.23381643,"4-0.378-102"
"21198",4,0.378,105,921011.552768792,"4-0.378-105"
"21199",4,0.378,108,648538.095716795,"4-0.378-108"
"21200",4,0.378,110,441130.798633325,"4-0.378-110"
"21201",4,0.378,112,286489.890369757,"4-0.378-112"
"21202",4,0.378,113,171985.70555056,"4-0.378-113"
"21203",4,0.378,115,86092.183628944,"4-0.378-115"
"21204",4,0.378,116,18825.7772248436,"4-0.378-116"
"21205",4,0.379,11,-392336.265909832,"4-0.379-11"
"21206",4,0.379,29,217443.539889904,"4-0.379-29"
"21207",4,0.379,43,1141125.90703683,"4-0.379-43"
"21208",4,0.379,56,2177987.70106033,"4-0.379-56"
"21209",4,0.379,66,3010910.03749938,"4-0.379-66"
"21210",4,0.379,75,3216127.65148118,"4-0.379-75"
"21211",4,0.38,82,3042152.26182401,"4-0.38-82"
"21212",4,0.38,88,2646421.53700918,"4-0.38-88"
"21213",4,0.38,94,2165856.25773598,"4-0.38-94"
"21214",4,0.38,98,1690908.10563296,"4-0.38-98"
"21215",4,0.38,102,1270414.55312301,"4-0.38-102"
"21216",4,0.38,105,923327.906697295,"4-0.38-105"
"21217",4,0.38,108,650194.702998517,"4-0.38-108"
"21218",4,0.38,110,442244.691287768,"4-0.38-110"
"21219",4,0.38,112,287167.636706562,"4-0.38-112"
"21220",4,0.38,113,172307.915006982,"4-0.38-113"
"21221",4,0.38,115,86105.854126921,"4-0.38-115"
"21222",4,0.38,116,18539.4697180311,"4-0.38-116"
"21223",4,0.381,11,-417013.200505152,"4-0.381-11"
"21224",4,0.381,29,194393.079504747,"4-0.381-29"
"21225",4,0.381,43,1122504.52138031,"4-0.381-43"
"21226",4,0.381,56,2166859.43037207,"4-0.381-56"
"21227",4,0.381,66,3007349.30811313,"4-0.381-66"
"21228",4,0.381,75,3217377.60554929,"4-0.381-75"
"21229",4,0.382,82,3045850.38041604,"4-0.382-82"
"21230",4,0.382,88,2650968.19107449,"4-0.382-88"
"21231",4,0.382,94,2170278.00852378,"4-0.382-94"
"21232",4,0.382,98,1694726.53922232,"4-0.382-98"
"21233",4,0.382,102,1273468.28726189,"4-0.382-102"
"21234",4,0.382,105,925632.332823034,"4-0.382-105"
"21235",4,0.382,108,651844.413959326,"4-0.382-108"
"21236",4,0.382,110,443355.429729854,"4-0.382-110"
"21237",4,0.382,112,287844.96882357,"4-0.382-112"
"21238",4,0.382,113,172631.65425163,"4-0.382-113"
"21239",4,0.382,115,86122.3054693978,"4-0.382-115"
"21240",4,0.382,116,18256.4770912123,"4-0.382-116"
"21241",4,0.383,11,-441726.385945647,"4-0.383-11"
"21242",4,0.383,29,171276.184170226,"4-0.383-29"
"21243",4,0.383,43,1103789.44779492,"4-0.383-43"
"21244",4,0.383,56,2155631.44359522,"4-0.383-56"
"21245",4,0.383,66,3003694.41658882,"4-0.383-66"
"21246",4,0.383,75,3218547.28570668,"4-0.383-75"
"21247",4,0.384,82,3049483.49896865,"4-0.384-82"
"21248",4,0.384,88,2655464.27230727,"4-0.384-88"
"21249",4,0.384,94,2174662.00778612,"4-0.384-94"
"21250",4,0.384,98,1698517.93305444,"4-0.384-98"
"21251",4,0.384,102,1276503.5321189,"4-0.384-102"
"21252",4,0.384,105,927924.880662863,"4-0.384-105"
"21253",4,0.384,108,653487.244874571,"4-0.384-108"
"21254",4,0.384,110,444463.007236522,"4-0.384-110"
"21255",4,0.384,112,288521.865020673,"4-0.384-112"
"21256",4,0.384,113,172956.892912966,"4-0.384-113"
"21257",4,0.384,115,86141.5034209056,"4-0.384-115"
"21258",4,0.384,116,17976.7643103184,"4-0.384-116"
"21259",4,0.385,11,-466474.603747222,"4-0.385-11"
"21260",4,0.385,29,148094.145974983,"4-0.385-29"
"21261",4,0.385,43,1084981.90146066,"4-0.385-43"
"21262",4,0.385,56,2144304.78599927,"4-0.385-56"
"21263",4,0.385,66,2999946.21220428,"4-0.385-66"
"21264",4,0.385,75,3219637.34683879,"4-0.385-75"
"21265",4,0.386,82,3053052.1027514,"4-0.386-82"
"21266",4,0.386,88,2659910.12953214,"4-0.386-88"
"21267",4,0.386,94,2179008.49627121,"4-0.386-94"
"21268",4,0.386,98,1702282.44469012,"4-0.386-98"
"21269",4,0.386,102,1279520.38272741,"4-0.386-102"
"21270",4,0.386,105,930205.59926118,"4-0.386-105"
"21271",4,0.386,108,655123.211797779,"4-0.386-108"
"21272",4,0.386,110,445567.417017185,"4-0.386-110"
"21273",4,0.386,112,289198.303615008,"4-0.386-112"
"21274",4,0.386,113,173283.600674754,"4-0.386-113"
"21275",4,0.386,115,86163.4138126461,"4-0.386-115"
"21276",4,0.386,116,17700.2964091383,"4-0.386-116"
"21277",4,0.387,11,-491256.65497498,"4-0.387-11"
"21278",4,0.387,29,124848.240352693,"4-0.387-29"
"21279",4,0.387,43,1066083.08369313,"4-0.387-43"
"21280",4,0.387,56,2132880.49149955,"4-0.387-56"
"21281",4,0.387,66,2996105.53545005,"4-0.387-66"
"21282",4,0.387,75,3220648.43732803,"4-0.387-75"
"21283",4,0.388,82,3056556.67241412,"4-0.388-82"
"21284",4,0.388,88,2664306.10837132,"4-0.388-88"
"21285",4,0.388,94,2183317.71258081,"4-0.388-94"
"21286",4,0.388,98,1706020.23031181,"4-0.388-98"
"21287",4,0.388,102,1282518.93328847,"4-0.388-102"
"21288",4,0.388,105,932474.537206695,"4-0.388-105"
"21289",4,0.388,108,656752.330575419,"4-0.388-108"
"21290",4,0.388,110,446668.652227429,"4-0.388-110"
"21291",4,0.388,112,289874.262954173,"4-0.388-112"
"21292",4,0.388,113,173611.747289114,"4-0.388-113"
"21293",4,0.388,115,86188.0025555101,"4-0.388-115"
"21294",4,0.388,116,17427.0385023345,"4-0.388-116"
"21295",4,0.389,11,-516071.359991936,"4-0.389-11"
"21296",4,0.389,29,101539.726297274,"4-0.389-29"
"21297",4,0.389,43,1047094.18212596,"4-0.389-43"
"21298",4,0.389,56,2121359.582803,"4-0.389-56"
"21299",4,0.389,66,2992173.21814109,"4-0.389-66"
"21300",4,0.389,75,3221581.19913704,"4-0.389-75"
"21301",4,0.39,82,3059997.68404741,"4-0.39-82"
"21302",4,0.39,88,2668652.5512888,"4-0.39-88"
"21303",4,0.39,94,2187589.89320295,"4-0.39-94"
"21304",4,0.39,98,1709731.44474849,"4-0.39-98"
"21305",4,0.39,102,1285499.2771903,"4-0.39-102"
"21306",4,0.39,105,934731.742648569,"4-0.39-105"
"21307",4,0.39,108,658374.616861053,"4-0.39-108"
"21308",4,0.39,110,447766.705982094,"4-0.39-110"
"21309",4,0.39,112,290549.721428837,"4-0.39-112"
"21310",4,0.39,113,173941.302588963,"4-0.39-113"
"21311",4,0.39,115,86215.2356524883,"4-0.39-115"
"21312",4,0.39,116,17156.9557978526,"4-0.39-116"
"21313",4,0.391,11,-540917.558211633,"4-0.391-11"
"21314",4,0.391,29,78169.8465745259,"4-0.391-29"
"21315",4,0.391,43,1028016.37089044,"4-0.391-43"
"21316",4,0.391,56,2109743.07155164,"4-0.391-56"
"21317",4,0.391,66,2988150.08352656,"4-0.391-66"
"21318",4,0.391,75,3222436.26789048,"4-0.391-75"
"21319",4,0.392,82,3063375.60924209,"4-0.392-82"
"21320",4,0.392,88,2672949.79763378,"4-0.392-88"
"21321",4,0.392,94,2191825.27254387,"4-0.392-94"
"21322",4,0.392,98,1713416.24149968,"4-0.392-98"
"21323",4,0.392,102,1288461.50702714,"4-0.392-102"
"21324",4,0.392,105,936977.263311923,"4-0.392-105"
"21325",4,0.392,108,659990.086128877,"4-0.392-108"
"21326",4,0.392,110,448861.571367777,"4-0.392-110"
"21327",4,0.392,112,291224.657484759,"4-0.392-112"
"21328",4,0.392,113,174272.236499874,"4-0.392-113"
"21329",4,0.392,115,86245.0792104962,"4-0.392-115"
"21330",4,0.392,116,16890.0136087446,"4-0.392-116"
"21331",4,0.393,11,-565794.107854602,"4-0.393-11"
"21332",4,0.393,29,54739.8279302135,"4-0.393-29"
"21333",4,0.393,43,1008850.8107921,"4-0.393-43"
"21334",4,0.393,56,2098031.95846374,"4-0.393-56"
"21335",4,0.393,66,2984036.94639795,"4-0.393-66"
"21336",4,0.393,75,3223214.27295548,"4-0.393-75"
"21337",4,0.394,82,3066690.91514739,"4-0.394-82"
"21338",4,0.394,88,2677198.18368304,"4-0.394-88"
"21339",4,0.394,94,2196024.08295918,"4-0.394-94"
"21340",4,0.394,98,1717074.77275887,"4-0.394-98"
"21341",4,0.394,102,1291405.71461747,"4-0.394-102"
"21342",4,0.394,105,939211.146512771,"4-0.394-105"
"21343",4,0.394,108,661598.753686701,"4-0.394-108"
"21344",4,0.394,110,449953.241454752,"4-0.394-110"
"21345",4,0.394,112,291899.049634241,"4-0.394-112"
"21346",4,0.394,113,174604.519051365,"4-0.394-113"
"21347",4,0.394,115,86277.4994516319,"4-0.394-115"
"21348",4,0.394,116,16626.1773644249,"4-0.394-116"
"21349",4,0.395,11,-590699.88570868,"4-0.395-11"
"21350",4,0.395,29,31250.8812946035,"4-0.395-29"
"21351",4,0.395,43,989598.64948458,"4-0.395-43"
"21352",4,0.395,56,2086227.23347285,"4-0.395-56"
"21353",4,0.395,66,2979834.61319534,"4-0.395-66"
"21354",4,0.395,75,3223915.83752065,"4-0.395-75"
"21355",4,0.396,82,3069944.06452825,"4-0.396-82"
"21356",4,0.396,88,2681398.04268254,"4-0.396-88"
"21357",4,0.396,94,2200186.55478431,"4-0.396-94"
"21358",4,0.396,98,1720707.18943626,"4-0.396-98"
"21359",4,0.396,102,1294331.99102162,"4-0.396-102"
"21360",4,0.396,105,941433.439172372,"4-0.396-105"
"21361",4,0.396,108,663200.634688355,"4-0.396-108"
"21362",4,0.396,110,451041.70930835,"4-0.396-110"
"21363",4,0.396,112,292572.876467032,"4-0.396-112"
"21364",4,0.396,113,174938.120387645,"4-0.396-113"
"21365",4,0.396,115,86312.4627238878,"4-0.396-115"
"21366",4,0.396,116,16365.4126213797,"4-0.396-116"
"21367",4,0.397,11,-615633.78689291,"4-0.397-11"
"21368",4,0.397,29,7704.2019836631,"4-0.397-29"
"21369",4,0.397,43,970261.021640647,"4-0.397-43"
"21370",4,0.397,56,2074329.87586452,"4-0.397-56"
"21371",4,0.397,66,2975543.88211206,"4-0.397-66"
"21372",4,0.397,75,3224541.57867381,"4-0.397-75"
"21373",4,0.398,82,3073135.51582145,"4-0.398-82"
"21374",4,0.398,88,2685549.7048881,"4-0.398-88"
"21375",4,0.398,94,2204312.91636419,"4-0.398-94"
"21376",4,0.398,98,1724313.64118084,"4-0.398-98"
"21377",4,0.398,102,1297240.42655878,"4-0.398-102"
"21378",4,0.398,105,943644.187831027,"4-0.398-105"
"21379",4,0.398,108,664795.744145567,"4-0.398-108"
"21380",4,0.398,110,452126.967999803,"4-0.398-110"
"21381",4,0.398,112,293246.116660704,"4-0.398-112"
"21382",4,0.398,113,175273.010777828,"4-0.398-113"
"21383",4,0.398,115,86349.9355113341,"4-0.398-115"
"21384",4,0.398,116,16107.6850733493,"4-0.398-116"
"21385",4,0.399,11,-640594.724625116,"4-0.399-11"
"21386",4,0.399,29,-15899.030103162,"4-0.399-29"
"21387",4,0.399,43,950839.04912047,"4-0.399-43"
"21388",4,0.399,56,2062340.854411,"4-0.399-56"
"21389",4,0.399,66,2971165.54319762,"4-0.399-66"
"21390",4,0.399,75,3225092.10747844,"4-0.399-75"
"21391",4,0.4,82,3076265.72319073,"4-0.4-82"
"21392",4,0.4,88,2689653.49760533,"4-0.4-88"
"21393",4,0.4,94,2208403.39408228,"4-0.4-94"
"21394",4,0.4,98,1727894.27640193,"4-0.4-98"
"21395",4,0.4,102,1300131.11082352,"4-0.4-102"
"21396",4,0.4,105,945843.438661337,"4-0.4-105"
"21397",4,0.4,108,666384.096939319,"4-0.4-108"
"21398",4,0.4,110,453209.010616574,"4-0.4-110"
"21399",4,0.4,112,293918.748990522,"4-0.4-112"
"21400",4,0.4,113,175609.160625638,"4-0.4-113"
"21401",4,0.4,115,86389.8844437919,"4-0.4-115"
"21402",4,0.4,116,15852.9605609995,"4-0.4-116"
"21403",4,0.401,11,-665581.629992915,"4-0.401-11"
"21404",4,0.401,29,-39557.6502883851,"4-0.401-29"
"21405",4,0.401,43,931333.841137276,"4-0.401-43"
"21406",4,0.401,56,2050261.12750382,"4-0.401-56"
"21407",4,0.401,66,2966700.37845907,"4-0.401-66"
"21408",4,0.401,75,3225568.02904874,"4-0.401-75"
"21409",4,0.402,82,3079335.13658099,"4-0.402-82"
"21410",4,0.402,88,2693709.74522864,"4-0.402-88"
"21411",4,0.402,94,2212458.21238886,"4-0.402-94"
"21412",4,0.402,98,1731449.24229,"4-0.402-98"
"21413",4,0.402,102,1303004.13270165,"4-0.402-102"
"21414",4,0.402,105,948031.237480955,"4-0.402-105"
"21415",4,0.402,108,667965.707830701,"4-0.402-108"
"21416",4,0.402,110,454287.830272195,"4-0.402-110"
"21417",4,0.402,112,294590.752338814,"4-0.402-112"
"21418",4,0.402,113,175946.540478625,"4-0.402-113"
"21419",4,0.402,115,86432.2763060161,"4-0.402-115"
"21420",4,0.402,116,15601.2050811024,"4-0.402-116"
"21421",4,0.403,11,-690593.451728261,"4-0.403-11"
"21422",4,0.403,29,-63270.5089252429,"4-0.403-29"
"21423",4,0.403,43,911746.494420258,"4-0.403-43"
"21424",4,0.403,56,2038091.6432842,"4-0.403-56"
"21425",4,0.403,66,2962149.16196066,"4-0.403-66"
"21426",4,0.403,75,3225969.94262358,"4-0.403-75"
"21427",4,0.404,82,3082344.20177144,"4-0.404-82"
"21428",4,0.404,88,2697718.7692796,"4-0.404-88"
"21429",4,0.404,94,2216477.59382872,"4-0.404-94"
"21430",4,0.404,98,1734978.68483704,"4-0.404-98"
"21431",4,0.404,102,1305859.58038564,"4-0.404-102"
"21432",4,0.404,105,950207.629764823,"4-0.404-105"
"21433",4,0.404,108,669540.591471271,"4-0.404-108"
"21434",4,0.404,110,455363.420115628,"4-0.404-110"
"21435",4,0.404,112,295262.10570387,"4-0.404-112"
"21436",4,0.404,113,176285.121036906,"4-0.404-113"
"21437",4,0.404,115,86477.0780464028,"4-0.404-115"
"21438",4,0.404,116,15352.3847952421,"4-0.404-116"
"21439",4,0.405,11,-715629.155985214,"4-0.405-11"
"21440",4,0.405,29,-87036.4712094944,"4-0.405-29"
"21441",4,0.405,43,892078.093375026,"4-0.405-43"
"21442",4,0.405,56,2025833.33977162,"4-0.405-56"
"21443",4,0.405,66,2957512.65992199,"4-0.405-66"
"21444",4,0.405,75,3226298.44163911,"4-0.405-75"
"21445",4,0.406,82,3085293.36042779,"4-0.406-82"
"21446",4,0.406,88,2701680.88844434,"4-0.406-88"
"21447",4,0.406,94,2220461.75906815,"4-0.406-94"
"21448",4,0.406,98,1738482.74885626,"4-0.406-98"
"21449",4,0.406,102,1308697.5413895,"4-0.406-102"
"21450",4,0.406,105,952372.660656934,"4-0.406-105"
"21451",4,0.406,108,671108.762412964,"4-0.406-108"
"21452",4,0.406,110,456435.773340157,"4-0.406-110"
"21453",4,0.406,112,295932.788208382,"4-0.406-112"
"21454",4,0.406,113,176624.873161443,"4-0.406-113"
"21455",4,0.406,115,86524.2567852389,"4-0.406-115"
"21456",4,0.406,116,15106.4660380627,"4-0.406-116"
"21457",4,0.407,11,-740687.726121075,"4-0.407-11"
"21458",4,0.407,29,-110854.41699441,"4-0.407-29"
"21459",4,0.407,43,872329.710241418,"4-0.407-43"
"21460",4,0.407,56,2013487.1449903,"4-0.407-56"
"21461",4,0.407,66,2952791.63081465,"4-0.407-66"
"21462",4,0.407,75,3226554.11380027,"4-0.407-75"
"21463",4,0.408,82,3088183.05015359,"4-0.408-82"
"21464",4,0.408,88,2705596.41861042,"4-0.408-88"
"21465",4,0.408,94,2224410.92692135,"4-0.408-94"
"21466",4,0.408,98,1741961.5780013,"4-0.408-98"
"21467",4,0.408,102,1311518.10256312,"4-0.408-102"
"21468",4,0.408,105,954526.374981626,"4-0.408-105"
"21469",4,0.408,108,672670.235117532,"4-0.408-108"
"21470",4,0.408,110,457504.883191844,"4-0.408-110"
"21471",4,0.408,112,296602.779107444,"4-0.408-112"
"21472",4,0.408,113,176965.767881884,"4-0.408-113"
"21473",4,0.408,115,86573.7798225106,"4-0.408-115"
"21474",4,0.408,116,14863.4153250751,"4-0.408-116"
"21475",4,0.409,11,-765768.162480669,"4-0.409-11"
"21476",4,0.409,29,-134723.240608768,"4-0.409-29"
"21477",4,0.409,43,852502.405248858,"4-0.409-43"
"21478",4,0.409,56,2001053.97709369,"4-0.409-56"
"21479",4,0.409,66,2947986.82545726,"4-0.409-66"
"21480",4,0.409,75,3226737.54115101,"4-0.409-75"
"21481",4,0.41,82,3091013.70454055,"4-0.41-82"
"21482",4,0.41,88,2709465.6729028,"4-0.41-88"
"21483",4,0.41,94,2228325.31437619,"4-0.41-94"
"21484",4,0.41,98,1745415.31478491,"4-0.41-98"
"21485",4,0.41,102,1314321.35010621,"4-0.41-102"
"21486",4,0.41,105,956668.817254425,"4-0.41-105"
"21487",4,0.41,108,674225.023965562,"4-0.41-108"
"21488",4,0.41,110,458570.742977554,"4-0.41-110"
"21489",4,0.41,112,297272.057796119,"4-0.41-112"
"21490",4,0.41,113,177307.77640398,"4-0.41-113"
"21491",4,0.41,115,86625.6146452855,"4-0.41-115"
"21492",4,0.41,116,14623.1993600372,"4-0.41-116"
"21493",4,0.411,11,-790869.482183725,"4-0.411-11"
"21494",4,0.411,29,-158641.850677806,"4-0.411-29"
"21495",4,0.411,43,832597.226769278,"4-0.411-43"
"21496",4,0.411,56,1988534.74448718,"4-0.411-56"
"21497",4,0.411,66,2943098.98710911,"4-0.411-66"
"21498",4,0.411,75,3226849.30014348,"4-0.411-75"
"21499",4,0.412,82,3093785.75321808,"4-0.412-82"
"21500",4,0.412,88,2713288.96171918,"4-0.412-88"
"21501",4,0.412,94,2232205.1366194,"4-0.412-94"
"21502",4,0.412,98,1748844.10059712,"4-0.412-98"
"21503",4,0.412,102,1317107.3695817,"4-0.412-102"
"21504",4,0.412,105,958800.031692446,"4-0.412-105"
"21505",4,0.412,108,675773.143265061,"4-0.412-108"
"21506",4,0.412,110,459633.346072561,"4-0.412-110"
"21507",4,0.412,112,297940.603816599,"4-0.412-112"
"21508",4,0.412,113,177650.870116586,"4-0.412-113"
"21509",4,0.412,115,86679.7289346842,"4-0.412-115"
"21510",4,0.412,116,14385.7850419238,"4-0.412-116"
"21511",4,0.413,11,-815990.718915333,"4-0.413-11"
"21512",4,0.413,29,-182609.169947117,"4-0.413-29"
"21513",4,0.413,43,812615.211467603,"4-0.413-43"
"21514",4,0.413,56,1975930.34594887,"4-0.413-56"
"21515",4,0.413,66,2938128.85156229,"4-0.413-66"
"21516",4,0.413,75,3226889.96170603,"4-0.413-75"
"21517",4,0.414,82,3096499.62190186,"4-0.414-82"
