YearsClosed,Label,Months.closed,F.Mortality,Selectivity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,CatchTotal,RevenueTotal,Biomass,Profit
8,8-0.576057-32,0,0.318057,32,12,278964.5868,224895.1987,182272.7149,107097.3554,58641.85433,31925.25807,17266.95611,12735.48011,9256.372273,6536.816123,4443.116125,2919.402981,2242.713207,1735.904252,1139.907622,642.1568034,361.8243031,2034.868437,333812.8269,1337279.789,1406718900,827934.1638
8,8-0.576057-32,0,0.318057,32,13,270029.6163,215526.7097,173752.9583,102457.3894,60200.53773,32963.19643,17945.51971,9705.935674,7158.74587,5203.103158,3674.412352,2497.5218,1641.026789,1260.652427,975.7698405,640.7539341,360.9630202,2287.641438,305706.2849,1216811.17,1316606987,707465.5447
8,8-0.576057-32,0,0.318057,32,14,263553.2451,208623.5941,166514.9083,97668.34556,57592.36455,33839.34858,18528.95566,10087.36333,5455.807423,4024.005533,2924.718418,2065.425412,1403.882988,922.4382314,708.6258448,548.4903793,360.1744528,2571.814106,285694.7306,1135085.229,1248667966,625739.6037
8,8-0.576057-32,0,0.318057,32,15,258417.0912,203619.9806,161181.5941,93599.76239,54900.39318,32373.2673,19021.4499,10415.31875,5670.211879,3066.766114,2261.935376,1644.014652,1160.997112,789.1372335,518.5121269,398.3259599,308.3121487,2891.286932,270593.7194,1074275.836,1195856745,564930.2108
8,8-0.576057-32,0,0.318057,32,16,254135.6829,199651.8126,157315.8262,90601.85096,52613.40025,30860.08219,18197.35036,10692.15489,5854.559031,3187.28509,1723.86114,1271.457408,924.11774,652.6085559,443.5822491,291.4610611,223.9031662,3250.444931,258828.5696,1026994.473,1155022732,517648.8474
8,8-0.576057-32,0,0.318057,32,17,250604.6243,196344.0169,154250.0385,88428.86261,50928.24305,29574.53967,17346.77327,10228.91996,6010.171504,3290.908542,1791.60611,969.0002816,714.6994372,519.4561961,366.838059,249.3421973,163.8332948,3654.217826,249740.8752,990335.0626,1124087608,480989.4374
8,8-0.576057-32,0,0.318057,32,18,247830.9721,193615.9379,151694.4513,86705.55143,49706.78369,28627.29527,16624.15644,9750.801729,5749.782333,3378.379932,1849.85393,1007.080434,544.6851397,401.7399894,291.9917323,206.2034896,140.1578432,4108.147717,242880.4625,962651.648,1101049823,453306.0228
8,8-0.576057-32,0,0.318057,32,19,245749.8917,191473.0274,149586.7505,85269.02932,48738.09255,27940.70026,16091.70051,9344.611293,5481.027099,3232.01247,1899.022509,1039.82214,566.0903897,306.1731839,225.8222277,164.1315906,115.9091268,4618.465146,237792.1129,942247.1599,1084393999,432901.5346
8,8-0.576057-32,0,0.318057,32,20,244266.802,189865.1947,147931.1481,84084.26873,47930.60852,27396.18889,15705.75831,9045.312275,5252.703229,3080.942357,1816.747835,1067.46031,584.4948432,318.2052976,172.1031321,126.9370237,92.26007469,5192.174618,234126.5798,927715.2963,1073415009,418369.6711
9,9-0.576057-32,0,0.318057,32,0,176958.3485,136969.2517,89942.91813,50668.54161,28549.27279,16089.58414,9069.770577,5113.978758,2884.317182,1627.271266,918.3795983,518.4938104,292.8458952,165.472419,93.54518456,52.91112366,29.94503413,39.19888407,130012.7954,509345.6252,586703772.3,0
9,9-0.576057-32,0,0.318057,32,1,177968.6012,136717.1764,105821.7908,69489.46971,39146.27366,22057.03204,12430.736,7007.261504,3951.035606,2228.409703,1257.222021,709.5356989,400.5858458,226.2513424,127.8432019,72.27256358,40.87888187,60.56974187,0,0,768035043.6,0
9,9-0.576057-32,0,0.318057,32,2,209261.3523,137497.6927,105627.0386,81757.41103,53687.23298,30244.22439,17041.15779,9603.927361,5413.776828,3052.551271,1721.658712,971.3237395,548.183898,309.4907145,174.8007084,98.77104828,55.83743803,93.59178756,0,0,966848861.7,0
9,9-0.576057-32,0,0.318057,32,3,237859.0367,161674.3231,106230.0618,81606.9464,63165.38595,41478.50023,23366.54356,13165.91726,7419.948489,4182.658165,2358.386558,1330.145312,750.4400899,423.5242659,239.1110504,135.0501939,76.31004097,144.6171377,0,0,1176838499,0
9,9-0.576057-32,0,0.318057,32,4,260223.3261,183768.7577,124908.8111,82072.83928,63049.1377,48801.27602,32046.09151,18052.88015,10171.9249,5732.616825,3231.501756,1822.07821,1027.663926,579.7864355,327.2128285,184.7360575,104.3391359,223.4610221,0,0,1397737638,0
9,9-0.576057-32,0,0.318057,32,5,276613.108,201047.301,141978.866,96503.95194,63409.08431,48711.46317,37703.63318,24758.65751,13947.56913,7858.780678,4428.992426,2496.642849,1407.728938,793.9682495,447.9402357,252.8030712,142.7261972,345.2898404,0,0,1630470486,0
9,9-0.576057-32,0,0.318057,32,6,289751.1999,213709.9684,155328.1862,109692.1949,74558.49315,48989.55621,37634.2442,29129.64722,19128.42074,10775.82541,6071.656482,3421.818432,1928.894361,1087.604665,613.416084,346.0764904,195.3144475,533.5385688,0,0,1874035194,0
9,9-0.576057-32,0,0.318057,32,7,301137.9561,223860.3956,165111.3026,120005.8161,84747.66681,57603.53632,37849.09755,29076.03763,22505.42656,14778.52666,8325.351331,4690.932849,2643.680605,1490.254587,840.2781788,473.9223418,267.3770464,824.4187089,0,0,2125250454,0
9,9-0.576057-32,0,0.318057,32,8,310928.4058,232657.7491,172953.4743,127564.2052,92715.92131,65475.64331,44504.21751,29242.03231,22464.00804,17387.58526,11417.81924,6432.126744,3624.192353,2042.495031,1151.363588,649.1949146,366.1501417,1273.883927,0,0,2379981707,0
9,9-0.576057-32,0,0.318057,32,9,319192.7922,240221.8039,179750.2676,133623.0296,98555.4967,71631.87874,50586.16984,34383.74626,22592.25474,17355.58551,13433.56547,8821.352705,4969.430455,2800.033732,1578.021923,889.5380189,501.5648957,1968.393297,0,0,2634426696,0
9,9-0.576057-32,0,0.318057,32,10,326098.0841,246606.8294,185594.2203,101039.4956,75110.89515,55399.07007,40265.0243,28435.01237,19327.4615,12699.34144,9755.755181,7551.146911,4958.574133,2793.36856,1573.928092,887.0225404,500.0185752,2212.908703,587240.8679,2417314.581,2176163781,1907968.956
9,9-0.576057-32,0,0.318057,32,11,312363.6657,251941.825,190527.2606,104324.4422,56795.35167,42220.61562,31140.39366,22633.38908,15983.61629,10864.16719,7138.431946,5483.811486,4244.578241,2787.266109,1570.18153,884.7213559,498.6045985,2487.79801,481120.9378,1975102.73,1853299204,1465757.105
9,9-0.576057-32,0,0.318057,32,12,297965.7231,241330.6788,194649.0527,107097.3554,58641.85433,31925.25807,23732.6473,17504.33926,12722.46348,8984.557009,6106.861409,4012.586865,3082.50749,2385.92159,1566.751278,882.6153742,497.3110788,2796.834289,406396.9879,1650117.523,1635994572,1140771.897
9,9-0.576057-32,0,0.318057,32,13,285407.2694,230206.897,186450.9318,109414.2577,60200.53773,32963.19643,17945.51971,13340.36796,9839.371212,7151.429085,5050.31297,3432.730334,2255.516824,1732.70953,1341.151349,880.6871941,496.1272845,3144.259304,357199.3108,1435617.176,1488694728,926271.5505
9,9-0.576057-32,0,0.318057,32,14,275871.4624,220504.2956,177856.751,104806.0086,61502.89258,33839.34858,18528.95566,10087.36333,7498.759625,5530.812927,4019.892692,2838.833464,1929.573435,1267.849473,973.9740541,753.8751264,495.0434345,3534.841735,324161.6143,1294113.93,1385386123,784768.3044
9,9-0.576057-32,0,0.318057,32,15,268896.1843,213136.9765,170360.5674,99975.13016,58912.54783,34571.4158,19021.4499,10415.31875,5670.211879,4215.130802,3108.927489,2259.623505,1595.737825,1084.633303,712.6713795,547.480949,423.7610519,3973.942632,301137.496,1199406.453,1309765492,690060.8281
9,9-0.576057-32,0,0.318057,32,16,263508.505,207747.9099,164668.6119,95761.44738,56197.0608,33115.35606,19432.9525,10692.15489,5854.559031,3187.28509,2369.368878,1747.560487,1270.157881,896.9808336,609.6836641,400.599997,307.7447374,4467.588996,284304.006,1131216.705,1253518796,621871.0796
9,9-0.576057-32,0,0.318057,32,17,259263.4227,203585.4146,160505.0447,92561.93994,53828.50587,31588.95255,18614.48617,10923.46478,6010.171504,3290.908542,1791.60611,1331.846897,982.3219312,713.9689598,504.2022587,342.7095307,225.1814262,5022.556511,271777.5476,1080818.883,1212009596,571473.2583
9,9-0.576057-32,0,0.318057,32,18,255967.3677,200305.6843,157289.1206,90221.55551,52030.02945,30257.56318,17756.47888,10463.39634,6140.193201,3378.379932,1849.85393,1007.080434,748.6449974,552.1733776,401.3293804,283.4173354,192.6405928,5646.462539,262548.6517,1043729.151,1181826226,534383.5259
9,9-0.576057-32,0,0.318057,32,19,253502.037,197759.1679,154755.2166,88413.85113,50714.47502,29246.62088,17008.09106,9981.101517,5881.583946,3451.466481,1899.022509,1039.82214,566.0903897,420.821142,310.3824003,225.5914202,159.3118329,6347.870678,255858.0433,1016901.05,1160640729,507555.4249
9,9-0.576057-32,0,0.318057,32,20,251774.4946,195854.4651,152787.7902,86989.51733,49698.34558,28507.13404,16439.82988,9560.424939,5610.481006,3306.099528,1940.105218,1067.46031,584.4948432,318.2052976,236.5479421,174.4691764,126.8072843,7136.408303,251181.1654,998307.6276,1147337561,488962.0024
